Project,Repo,Bug-Fixing Commit,Changed Files,Can Determine,Bug-Inducing Commits,Num Bug-Inducing,Num Buggy Statements,Token Cost,LLM Calls,Elapsed Time (s)
commons-lang,apache/commons-lang,38a9209456be83a4ec65e7c69993ddb8748145be,src/main/java/org/apache/commons/lang3/StringUtils.java,False,b20442f4db4ae48a26d7d8bd0428479989914c76,1,6,0,33,206.60
commons-lang,apache/commons-lang,3d17fad6d6332b8473cbeb9c516a84e808f43ca4,src/java/org/apache/commons/lang/mutable/MutableLong.java;src/java/org/apache/commons/lang/mutable/MutableByte.java;src/java/org/apache/commons/lang/mutable/MutableDouble.java;src/java/org/apache/commons/lang/mutable/MutableInt.java;src/java/org/apache/commons/lang/mutable/MutableShort.java;src/java/org/apache/commons/lang/mutable/MutableFloat.java,False,,0,0,0,37,462.16
commons-lang,apache/commons-lang,6f2c93ceeecc48f4eca2c52345a7bf33329211c1,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,False,61c575afacfda092d433ef2211e704e7a7ebdeb7,1,6,0,33,246.39
commons-lang,apache/commons-lang,ba247a9c482a26856afd1b62f61d3e4a5e351b8b,src/changes/changes.xml,False,,0,0,0,12,72.77
commons-lang,apache/commons-lang,b8d382039a850dff10a90c9abfbbf62228fd8fd1,src/main/java/org/apache/commons/lang3/CharSet.java,False,1c1064c9170994be3cc53d63f56362496cafa132,1,9,0,33,272.58
commons-lang,apache/commons-lang,0c9622b749f3d49798059c74ad66a51f3c782b5a,src/main/java/org/apache/commons/lang3/StringEscapeUtils.java;src/main/java/org/apache/commons/lang3/text/translate/UnicodeEscaper.java,False,8de2366fc12c80c95f859d9c89678cc75f55b2d4;c404121979002fca1140b90fb909157549de286f,2,6,0,39,430.32
commons-lang,apache/commons-lang,65b08c4f91a4e5d78eb645b46d06d7a46f8c62dd,src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,False,4f82195afdc4279c05826fc20f8642bfdaaafec3,1,6,0,33,198.10
commons-lang,apache/commons-lang,ad00f97f0b41ebe2b87f51ba8cf05003b200e390,src/main/java/org/apache/commons/lang3/StringUtils.java,False,62a047cc697cfc6aa2c832565500cb7b8ece3103;dafb8e85dcb76a299c6add11ecb62acf702d6c2a,2,633,0,21,1599.95
commons-lang,apache/commons-lang,4824978ecf6a0b8156423ef90961422a657a70a5,src/changes/changes.xml,False,012f3a9fe103c4f81ab68aadf520efc772701b4d,1,9,0,12,108.29
commons-lang,apache/commons-lang,cf20d13c64da51becd1351befe02a06144fd6fc1,src/java/org/apache/commons/lang/LocaleUtils.java,False,d1f5ebf4122aaf0675ef5547c2a6733f52a892d4,1,6,0,33,243.64
commons-lang,apache/commons-lang,0d4909fd86a7336f52db096286c849c0ab7fc40e,src/main/java/org/apache/commons/lang3/arch/Processor.java,False,7bbbdd2477305992e4d809db5288d6f62718124b;16d587d73c51c772495d95f9aa3aa14782eff355,2,9,0,21,126.12
commons-lang,apache/commons-lang,ba0205c20243c8e92ee4fec91d1549c6a6d94611,src/java/org/apache/commons/lang/text/translate/UnicodeEscaper.java,False,b9ab7659bc45259e459043912a70bf8579774017,1,18,0,21,152.95
commons-lang,apache/commons-lang,d0b95be2819469371c0276df80e54b088a9b7cad,,False,,0,0,0,18,159.54
commons-lang,apache/commons-lang,2cc524380830ba76a9a7e60e37d726e2aaf743a9,,False,,0,0,0,6,47.86
commons-lang,apache/commons-lang,00d021f30e0c2202c3a942b0f93cc9d9285010fc,src/java/org/apache/commons/lang/ArrayUtils.java,False,f5bc3757bbcdfd91dba2afa680ab27bb9df2068f,1,9,0,21,99.53
commons-lang,apache/commons-lang,ba7505d9a91be02088e1309f172f3dc55823c9c0,src/main/java/org/apache/commons/lang3/RandomUtils.java,False,b05a81debb13faed7674c14459bbbddc1d76972f,1,6,0,33,278.67
commons-lang,apache/commons-lang,d85460129fe533a28c7860492c9cb02cf00861c7,RELEASE-NOTES.txt,False,cae7d5f6133e4cc19d2fbc71233c5eac5efeaa38,1,3,0,12,52.43
commons-lang,apache/commons-lang,f3ac86a292acd3fc57a2100978f3d9d2705238d2,src/java/org/apache/commons/lang/math/NumberUtils.java,False,,0,0,0,27,304.27
commons-lang,apache/commons-lang,8d6bc0ca625f3a1a98b486541fa613b2fac4b41c,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,False,8a1042959df80c06dbfa83896594caa8e20ff9d6,1,6,0,33,265.35
commons-lang,apache/commons-lang,b395162258011715152df3c9dbbb3bd123eb3ee5,src/java/org/apache/commons/lang/StringUtils.java,False,1ea34cbbba3c622446dd736fa42b4671cca7c02d,1,3,0,27,463.47
commons-lang,apache/commons-lang,c5332828bde1cc98dfa7a00f65a05bec51ede088,src/main/java/org/apache/commons/lang3/StringUtils.java,False,3b7ca1d4a2269a1a3abcc304c7d2bf5474ae19f0,1,69,0,33,383.80
commons-lang,apache/commons-lang,7be4557a8ee61b19547d4a9a807bd61b4ae4f3d6,,False,,0,0,0,6,43.59
commons-lang,apache/commons-lang,050fe8e916507c9716983868284d64e58c1b56d2,src/java/org/apache/commons/lang/time/DateUtils.java,False,9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61,1,21,0,33,341.74
commons-lang,apache/commons-lang,2bb197d3d45b8e00d9276511c1e162d8cca6dfb0,src/changes/changes.xml,False,9de7e1a1b4eeed5b5e3bd56c6b179266f550196d,1,3,0,12,52.21
commons-lang,apache/commons-lang,f19416ae375e46c4e8220141f55f8d3a334f4104,src/main/java/org/apache/commons/lang3/reflect/FieldUtils.java;src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java;src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;src/main/java/org/apache/commons/lang3/math/Fraction.java;src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java,False,d839a82521d17e2f4c81764cf6f508130c1ba0c6;5bd622dab027ef37001a630a7c825c5b8c19d1db;b33bbaa7c84bcc8a5ccaac35cfe4a42b8558add8;e4da822d419cac03359d25404e81c4130dbcb3a1,4,296,0,39,1681.41
commons-lang,apache/commons-lang,30c465267d2e9649cbb194b666b58ad492c624ea,,False,,0,0,0,6,50.05
commons-lang,apache/commons-lang,91ac16e0b4a74b437d86c2dd7a47272105b4317c,src/java/org/apache/commons/lang3/StringUtils.java,False,,0,6,0,27,396.75
commons-lang,apache/commons-lang,12e4ad1cfafa07f074b226bf7e8a10351782a4d7,src/changes/changes.xml,False,,0,0,0,12,72.90
commons-lang,apache/commons-lang,f3be118a7150ae078ee1a9f1995cbd8e3fae629c,src/changes/changes.xml,False,,0,0,0,12,69.59
commons-lang,apache/commons-lang,0f7d48488277cc64730b4b4ebe791986fa94da4e,src/main/java/org/apache/commons/lang3/StringUtils.java,False,2a8356cd433ccbe3338c823ad7c61b6f895cccf2,1,9,0,21,179.08
commons-lang,apache/commons-lang,8f8cc04e65506fbe79bbc5efa6f7d44d65f0dbf1,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java,False,fe1c7903a8b97badb59f4c63b440c35bee4cf6c1,1,9,0,33,349.06
commons-lang,apache/commons-lang,425dcadca5c799e632017f4dd9d2d159b99e580d,src/java/org/apache/commons/lang3/StringUtils.java,False,2546311b27874cfb4047b722ef2bef66d248f4d2,1,12,0,33,358.18
commons-lang,apache/commons-lang,a6a2d04877d91a4c7cfff889bb64e2627ca60994,src/java/org/apache/commons/lang/time/DateUtils.java,False,73ee6c3d270a91bd447f732b24c4d65169b0c8d6,1,9,0,33,295.60
commons-lang,apache/commons-lang,8cafd87c83f4197f7e8d14de8cba453c844266c0,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java,False,,0,0,0,15,91.24
commons-lang,apache/commons-lang,28f37f2b4d357656f16b1bf1b5ec36cb90d63d87,src/java/org/apache/commons/lang/StringUtils.java,False,6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a;3e44b6f86f61cd4e7f49507a2f932acd9800fc43,2,36,0,21,123.51
commons-lang,apache/commons-lang,72476ff4620559b33a23aabba9eaec3b4330208e,pom.xml,False,,0,0,0,12,104.93
commons-lang,apache/commons-lang,06aea7e74cfe4a1578cb76672f1562132090c205,,False,,0,0,0,18,121.83
commons-lang,apache/commons-lang,fdf05fa29babe21e64f9a5b268dc8406d449d4f1,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,False,a2dce32cdab108e7e281dfc27dd0a394e1419ce1,1,12,0,21,129.81
commons-lang,apache/commons-lang,eccf213204b776e40efcc031f4c0df560b9421e9,src/main/java/org/apache/commons/lang3/StringUtils.java,False,db456f2f89329d75e089f6cfbb6e4d944401a62b,1,6,0,27,377.05
commons-lang,apache/commons-lang,d4a4b43940436409147e14be477319bd6b5d535f,,False,,0,0,0,6,48.30
commons-lang,apache/commons-lang,11a15c639438065e63ab0bb6f8bd87779855ea67,src/main/java/org/apache/commons/lang3/Validate.java,False,,0,0,0,27,390.09
commons-lang,apache/commons-lang,75d931a3264b73caa9cdd7d3373375cc33008ddf,src/java/org/apache/commons/lang/LocaleUtils.java,False,d1f5ebf4122aaf0675ef5547c2a6733f52a892d4,1,6,0,33,275.49
commons-lang,apache/commons-lang,2f153733c7dfe33f38438be3fd3269e0c3ab7005,src/main/java/org/apache/commons/lang3/time/DurationUtils.java,False,cd10cfd51fdc80606b296a0cd71e6e9daf946438;a98a6a99d9415c116087b07f1d777dbe20b889da,2,9,0,33,241.91
commons-lang,apache/commons-lang,f9acb40b9996a848056f51dc8ea9e786ef80a135,src/main/java/org/apache/commons/lang3/CharSequenceUtils.java,False,2541a62def1c6e106ab4f4e0c72c45872dffca00;371e866442f46131cc38a9a5018e1703f52f9b60,2,9,0,33,388.15
commons-lang,apache/commons-lang,c1037304247ac4ca5df2184b0813a297709bace2,src/main/java/org/apache/commons/lang3/StringUtils.java,False,371c34bbea50db863bd53728e0c9c3c79f2034e6,1,9,0,21,150.33
commons-lang,apache/commons-lang,10fee7abaf6c5efd335ccab56876b90baffbec13,src/main/java/org/apache/commons/lang3/ObjectUtils.java;src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,False,fab64bbdc726cf06c5993b7b8f50557882086002;aee1b76fb6295df218fb3be60182ec13d2cec72b;5bd622dab027ef37001a630a7c825c5b8c19d1db;46b35c49b1cb8bdcc0a554204a48cc97ed9f5b4b,4,15,0,33,353.75
commons-lang,apache/commons-lang,4052e9862bf540f0b294bcf58aad5b5e85eae4ad,src/main/java/org/apache/commons/lang3/ClassUtils.java,False,e09ad8a91ab595dcf1572011c1cd7cd13f946b08,1,6,0,33,271.71
commons-lang,apache/commons-lang,5a9cc5f20be095efb9eb50cb456d00ce706daffa,,False,,0,0,0,6,37.85
commons-lang,apache/commons-lang,3e08af573f8b50da5202f55df62c925f88a47f3d,,False,,0,0,0,6,39.40
commons-lang,apache/commons-lang,71f6746f81bb9650f6f228ea204d85ba2c5b7392,src/main/java/org/apache/commons/lang3/CharSet.java,False,,0,0,0,27,226.88
commons-lang,apache/commons-lang,600432075b9e07e160d5a9ba4ee615a2e9f20c6c,src/main/java/org/apache/commons/lang3/builder/ReflectionToStringBuilder.java,False,,0,0,0,24,215.27
commons-lang,apache/commons-lang,eb79f7c6f37d0d9c4d9252b1020bc19a617a4d23,src/main/java/org/apache/commons/lang3/SystemUtils.java,False,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,1,9,0,33,235.52
commons-lang,apache/commons-lang,cf03e6173b70ad64337704402bea51600cddd1ba,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,False,9397608dd35a335d5e14813c0923f9419782980a;5a509030a946646780e963b9f492a4eaff734116,2,9,0,33,369.92
commons-lang,apache/commons-lang,bd900f6be75973168a9fead159ad20cf95b705be,src/java/org/apache/commons/lang/Range.java,False,,0,0,0,27,319.82
commons-lang,apache/commons-lang,8dbe33e0020bc13f240f7ba06d84f4aa92831568,src/test/java/org/apache/commons/lang3/function/MethodFixtures.java,False,f75f5b9373c0c9b8c3257642468e10a792afb6a4,1,12,0,21,139.71
commons-lang,apache/commons-lang,1794482d333bad64cd8ab69daebc445f4139b985,RELEASE-NOTES.txt,False,,0,0,0,12,102.08
commons-lang,apache/commons-lang,b7cc7a1c7ba803e37218e53825c8aa1534071796,pom.xml,False,331d2f21f96ea6d1197fd8fb0774109a8e9732b5,1,0,0,12,57.08
commons-lang,apache/commons-lang,a048ba56fb341eb54928023d7432db27da98521d,src/main/java/org/apache/commons/lang3/StringUtils.java,False,b20442f4db4ae48a26d7d8bd0428479989914c76,1,6,0,21,125.03
commons-lang,apache/commons-lang,d40798da5984e49b56efff6b86700edadd1136bf,,False,,0,0,0,18,228.14
commons-lang,apache/commons-lang,ebcef2d16a81bfe1a818a362fd03cb5063640003,src/main/java/org/apache/commons/lang3/text/StrBuilder.java;src/main/java/org/apache/commons/lang3/SerializationUtils.java;src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java;src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,False,b82ab99340a46e28320d6b48dd1d5e6fc3bce98e;abc5dda962fe00fba27f98807ca70439a37a3746;cbf6c47104c72bf175d10559aa4a5a2f49154086,3,11,0,41,598.39
commons-lang,apache/commons-lang,fdca93ea558fc57d38c83e0b4be4d268dda3a540,,False,,0,0,0,6,44.62
commons-lang,apache/commons-lang,db5c7106a44107b94332ee6844514b003f538a51,src/java/org/apache/commons/lang/time/DateUtils.java,False,73ee6c3d270a91bd447f732b24c4d65169b0c8d6;9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61;0c40162c2feef6cd17a553a5506666e1f43a7380,3,21,0,21,168.98
commons-lang,apache/commons-lang,930c95ce6b37dbf2386d0db3fb2048793a23fd62,,False,,0,0,0,6,42.54
commons-lang,apache/commons-lang,c14890f08b9bb47ab8ad27f4dd4c714e32961d0d,src/main/java/org/apache/commons/lang3/time/FastDateParser.java,False,71d7c3264239c55b6e2daf89c44c5685085f26dd,1,6,0,21,130.86
commons-lang,apache/commons-lang,9f2fe9bb80065fc249c61c897a0434e9ff48bbf6,,False,,0,0,0,6,43.26
commons-lang,apache/commons-lang,28f7862ab7c5b782977e839bdcb7853d01a7d8b3,,False,,0,0,0,6,54.20
commons-lang,apache/commons-lang,d62d4e21ef20ee01e65cbf5257e04d6b572aa73b,src/main/java/org/apache/commons/lang3/StringUtils.java,False,b20442f4db4ae48a26d7d8bd0428479989914c76;d572b37a7d1bb1e93de55cac617b73ab7d725f72,2,12,0,33,345.26
commons-lang,apache/commons-lang,fee3e32155d684487798004a0b6d0826e2a5b451,src/main/java/org/apache/commons/lang3/RegExUtils.java,False,e7d001f1b77c382f99ee7fe01d8563d8219697df;7129c43b08da58e1c907dd2b90bb58e7a09bf85c,2,12,0,21,202.44
commons-lang,apache/commons-lang,f7f19a3d2f98f48924d38fec2308dc3db83445d8,src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,False,,0,0,0,27,393.38
commons-lang,apache/commons-lang,fd866a9c2d6c69f9f6462a5e498b58293597d611,src/main/java/org/apache/commons/lang3/RandomStringUtils.java,False,f643b4fa939e89348618ddffae20a804f4461363;f382d61a03778ccf838c6c051bd8692e4834dec2;27bcbcc728434ffb2c45e81c0e75e6a3d6da3441,3,12,0,33,367.03
commons-lang,apache/commons-lang,78b9d5fc88669a6e7f2f848aa7cd72be8250b9d0,src/test/org/apache/commons/lang/builder/ToStringStyleTest.java;src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,False,,0,0,0,29,451.72
commons-lang,apache/commons-lang,5059d190d9e1df358d0964c9f7cfce2e206b41ea,README.md,False,41bb88176c0c33c7db99843ac58adf8a0066fdbc,1,3,0,12,56.55
commons-lang,apache/commons-lang,4c42e006bdfa6a9d08dc70acb9ddfa7dcac72476,src/main/java/org/apache/commons/lang/Entities.java,True,0766ea1f695da2de6b7889648ba8b7a7999a1a42;e4aab311f0560a4c975170cbe4dd230c31571b62,2,12,0,33,357.31
commons-lang,apache/commons-lang,312a7b3bb1c9ac0f7f1e0fb5656bf6edc0dc2a4a,,False,,0,0,0,6,38.83
commons-lang,apache/commons-lang,f1ba9c252d99b3adf2bb3750339b895b2c097bd2,,False,,0,0,0,6,39.58
commons-lang,apache/commons-lang,6513eb0bbb4b3e8d427cce632f786c115f2a3516,src/main/java/org/apache/commons/lang3/EnumUtils.java,False,b2e66fe50ba8af3986edc3d06a9dd3c8489cfd36,1,12,0,21,164.34
commons-lang,apache/commons-lang,bfc88d23cb83448f6f5ac98cece5da92deeb221e,,False,,0,0,0,6,107.98
commons-lang,apache/commons-lang,a618b844c5a261ced37385ab3947de6e215d46f7,src/main/java/org/apache/commons/lang3/SystemUtils.java,False,b9f04d9be3e7ff300520da194fe29ed5c1861787,1,1,0,29,366.76
commons-lang,apache/commons-lang,2055022644c738d77c910cb4737f05f823e29dff,,False,,0,0,0,6,36.53
commons-lang,apache/commons-lang,a069c490e8119189fa2b43d3b597b79b3d42a367,src/main/java/org/apache/commons/lang3/StringUtils.java,False,73a8fba6fb23af45ee77f52f33bb8d791a9caa05;96c30e248d6d27a1df8e26be14aa10c633168cdb;421db380d060e9f037a8ecbc446c414efaa6923f,3,15,0,33,519.47
commons-lang,apache/commons-lang,b7d3fd9e4d435eb155570f326e8c799ead6c1901,src/java/org/apache/commons/lang/time/DurationFormatUtils.java,False,dd2a1841fc7c9c95af1ce1e6ed3ed0ee3587df19;177d40989f45197fd9f9669f4eeb6033b73bc16e,2,24,0,21,152.41
commons-lang,apache/commons-lang,ff4497aff8cc9de4e0b2c6e5e23e5b6550f76f29,src/main/java/org/apache/commons/lang3/StringUtils.java,False,d79e43216faba4b3e73536915bfddc550cc0f20f,1,9,0,33,355.67
commons-lang,apache/commons-lang,3fa5334ac08fc7ce1a86d5b34fbcd8cfea85ed23,src/main/java/org/apache/commons/lang3/JavaVersion.java,False,9ae054b7c894706fcaea519a14f48cc773835069;30c4689bca9a9332b384e7d4729e67e68560e637,2,15,0,33,348.75
commons-lang,apache/commons-lang,9501ae42b2352b453243b0c915420c19446d7037,,False,,0,0,0,6,59.80
commons-lang,apache/commons-lang,c35a04102274b330aa833030c15f722b00062812,src/main/java/org/apache/commons/lang3/StringUtils.java,False,5a770a121a263c976a770bbbfc847addb8cbe2a1;d3252a5ca5571e0a97e9a31966ec6b847a3a8574,2,408,0,33,1650.45
commons-lang,apache/commons-lang,b9b6b027db0cbfbe3973fa74af3aebec4647cfd9,src/java/org/apache/commons/lang/enums/Enum.java;src/java/org/apache/commons/lang/enum/Enum.java;src/java/org/apache/commons/lang/StringEscapeUtils.java,False,c803367cd0b3339c0aa3a687e90d51ca6c10624e;1aed55020d4caf163592f593a0e76f106ae8e105;5c20e6455286bde5997dd5c4eed8ca50bae1f9cc,3,9,0,39,225.08
commons-lang,apache/commons-lang,8f6f7f88db031a20a06a2217f38884bbf2370927,src/changes/changes.xml,False,,0,0,0,12,45.12
commons-lang,apache/commons-lang,33c8a328305592d5998ade8241d19fd65573e627,maven.xml;project.properties;project.xml,False,f7a767aabd209977cb5ed81d58e4818a7f7342e0,1,1,0,30,155.75
commons-lang,apache/commons-lang,2e165be12708f14dba7e51e4e16ebe4ff93301fb,src/java/org/apache/commons/lang/ClassUtils.java,False,654fb75d80a63fa551ced73c3b652f4120573590;a373714575fe012506713e15ba5ebec45ba23bf4;72c7bbe974fa00a5915284b9faa66a34da780079,3,9,0,21,160.36
commons-lang,apache/commons-lang,fbb0f7f88c84001e0a92dae6a71b7e43bda65a56,src/main/java/org/apache/commons/lang3/text/WordUtils.java,False,47367eb9ab75a06a1b2606790813ee6cb1ed6196;371e866442f46131cc38a9a5018e1703f52f9b60,2,12,0,33,218.89
commons-lang,apache/commons-lang,0e7401897ab0ae6ead5c2608990e631c43b3aec2,src/main/java/org/apache/commons/lang3/StringUtils.java,False,b7f9beed298eadad7730a2f3c22647ece37e7fa2,1,12,0,33,397.03
commons-lang,apache/commons-lang,752496200f029ecb3ca88cb95a943ccb65f48db5,,False,,0,0,0,6,195.06
commons-lang,apache/commons-lang,c6d6211e6209ca7bb936825906c9d2bb2e772979,src/main/java/org/apache/commons/lang3/math/IEEE754rUtils.java,False,4916a1f9bd60a59214d7757bf0d482fcc72c8e4d,1,6,0,21,144.58
commons-lang,apache/commons-lang,2ccc58e34472cbc0c4b9163bbd7f6b22dfda0089,,False,,0,0,0,18,225.54
commons-lang,apache/commons-lang,c158713b66856745427f793f14a5dd1fcaf941ee,src/test/java/org/apache/commons/lang3/RangeTest.java,False,38ac11d0b75474086082195ab30228c9f2403c43,1,6,0,21,147.08
commons-lang,apache/commons-lang,4897c8869b7050ba98b19c743762c10a56581ee4,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,False,,0,0,0,15,116.86
commons-lang,apache/commons-lang,d048a375029149f4fabeae6050583a4521d6e2fd,src/main/java/org/apache/commons/lang3/ObjectUtils.java,False,,0,0,0,27,441.86
commons-lang,apache/commons-lang,16c1e9e4235ba5e11a925edcf072cb05ddc1847c,build.xml;pom.xml,False,d42188e89bb428afde9907ebc8b40a6ef8dab2c6;8338eb2544f0f3f4a6067af7a1416338067a49e3,2,2,0,28,204.56
commons-lang,apache/commons-lang,919c35a1178af0ba115b2713076a54f26e201862,,False,,0,0,0,6,54.24
commons-lang,apache/commons-lang,b5a9cd944c8b6febf55e1191310d02581ac859a8,,False,,0,0,0,6,254.36
commons-lang,apache/commons-lang,5a330f422f4601088d016e38751ee8f94b705e90,src/main/java/org/apache/commons/lang3/StringUtils.java,False,479532b83db2d7b228e4128f2db02233f91e6e91;b20442f4db4ae48a26d7d8bd0428479989914c76,2,12,0,21,146.45
commons-lang,apache/commons-lang,0fde05172e853c3dff55d1841ad21c8cce363259,src/main/java/org/apache/commons/lang3/SystemUtils.java,False,8f3b627b5ad59ff6fe3d6a842ab31efc2bae4afb,1,6,0,21,112.36
commons-lang,apache/commons-lang,04a2a4b456c8448b9e63edbf5479d1fe745917ab,src/test/java/org/apache/commons/lang3/test/SystemDefaultsSwitch.java,False,eb5f7ed8914fd53eea1ad360fd88f42ad8a7a33b,1,21,0,21,98.92
commons-lang,apache/commons-lang,e9e167f9ebc7a73c5847745688ae127ecff6e2b1,src/java/org/apache/commons/lang/time/FastDateFormat.java,False,73ee6c3d270a91bd447f732b24c4d65169b0c8d6,1,12,0,33,269.46
commons-lang,apache/commons-lang,8fdfbff87c84f2005eb8fed6939e5fa835315113,src/java/org/apache/commons/lang3/builder/CompareToBuilder.java,False,17748e482da4cdd7e050cc65f30a2b230c1ea1fb;19248809e78867606fe25c223ca9993554b1ff3b,2,12,0,21,171.53
commons-lang,apache/commons-lang,c0683957931ffa3df218ff68ca31e257174a6466,src/java/org/apache/commons/lang/Entities.java,False,687bb758895bd3dc93f23c93800cd4b8195ad7bf,1,6,0,33,353.47
commons-lang,apache/commons-lang,de25962aa08469c816b482d6ad40b555053348dc,pom.xml,False,d5ffc4dde6236ed5afbedfeb333bb87dceb3fe7a,1,11,0,24,230.12
commons-lang,apache/commons-lang,716f140d46c1737ca1c6b22a1db10fe041fbf810,,False,,0,0,0,6,36.26
commons-lang,apache/commons-lang,0095d8adf26b9469115b1be0358cb09d1fcb5fd4,src/main/java/org/apache/commons/lang3/builder/EqualsBuilder.java,False,8d12cf6b9cc902806bb10d1a1c2e1200851a0648;5c40090fecdacd9366bba7e3e29d94f213cf2633,2,48,0,33,431.30
commons-lang,apache/commons-lang,97e572cb7e104b09573bba1881a764d9bac81bc8,src/main/java/org/apache/commons/lang3/CharRange.java,False,dc83c2820b96095f63d233475037ca7a9da2839f,1,6,0,33,278.73
